order_item_id,order_id,product_id,quantity,unit_price,subtotal
6774,2270,118,4,659.49,2637.96
6775,2270,112,1,93.94,93.94
6776,2270,3,4,228.23,912.92
6777,2270,72,2,78.09,156.18
6778,2271,84,5,836.24,4181.2
6779,2271,117,2,699.38,1398.76
6780,2271,21,4,749.53,2998.12
6781,2272,12,2,458.87,917.74
6782,2272,58,2,428.77,857.54
6783,2273,149,4,948.27,3793.08
6784,2273,116,3,420.29,1260.87
6785,2273,128,3,342.48,1027.44
6786,2274,30,1,186.86,186.86
6787,2274,78,5,720.43,3602.15
6788,2274,72,5,78.09,390.45
6789,2275,78,4,720.43,2881.72
6790,2276,30,5,186.86,934.3
6791,2276,24,3,168.37,505.11
6792,2277,6,3,101.81,305.43
6793,2277,75,2,671.17,1342.34
6794,2277,124,1,898.23,898.23
6795,2277,117,5,699.38,3496.9
6796,2278,93,5,919.26,4596.3
6797,2278,77,4,557.68,2230.72
6798,2278,106,1,302.69,302.69
6799,2278,27,1,885.93,885.93
6800,2278,14,4,638.62,2554.48
6801,2279,122,4,324.11,1296.44
6802,2279,79,4,493.64,1974.56
6803,2279,93,3,919.26,2757.78
6804,2279,90,4,931.5,3726.0
6805,2279,88,4,930.57,3722.28
6806,2280,132,5,772.09,3860.45
6807,2280,117,2,699.38,1398.76
6808,2281,100,5,124.48,622.4
6809,2281,54,3,999.28,2997.84
6810,2282,87,3,782.31,2346.93
6811,2282,7,2,271.87,543.74
6812,2282,149,1,948.27,948.27
6813,2282,130,3,221.8,665.4
6814,2282,98,5,962.9,4814.5
6815,2283,107,1,940.95,940.95
6816,2283,112,4,93.94,375.76
6817,2283,47,4,250.56,1002.24
6818,2284,56,5,486.53,2432.65
6819,2285,105,5,316.18,1580.9
6820,2285,122,1,324.11,324.11
6821,2286,114,4,317.31,1269.24
6822,2286,117,4,699.38,2797.52
6823,2286,96,4,645.06,2580.24
6824,2286,11,2,296.48,592.96
6825,2286,146,5,957.7,4788.5
6826,2287,37,4,134.49,537.96
6827,2287,58,4,428.77,1715.08
6828,2287,120,5,561.82,2809.1
6829,2287,48,4,105.95,423.8
6830,2288,22,1,227.12,227.12
6831,2289,62,3,920.18,2760.54
6832,2289,32,2,953.95,1907.9
6833,2289,142,5,267.54,1337.7
6834,2289,108,2,573.4,1146.8
6835,2290,9,4,300.24,1200.96
6836,2290,139,2,472.71,945.42
6837,2291,52,2,467.99,935.98
6838,2291,60,2,67.89,135.78
6839,2291,62,1,920.18,920.18
6840,2292,56,5,486.53,2432.65
6841,2292,59,3,721.21,2163.63
6842,2293,98,1,962.9,962.9
6843,2293,103,1,436.97,436.97
6844,2293,97,5,939.83,4699.15
6845,2294,59,1,721.21,721.21
6846,2294,103,5,436.97,2184.85
6847,2294,89,2,418.16,836.32
6848,2295,88,4,930.57,3722.28
6849,2295,138,4,342.76,1371.04
6850,2296,36,5,491.12,2455.6
6851,2296,79,1,493.64,493.64
6852,2296,35,5,248.45,1242.25
6853,2297,63,4,512.74,2050.96
6854,2297,13,1,361.71,361.71
6855,2297,98,3,962.9,2888.7
6856,2298,136,5,737.28,3686.4
6857,2298,87,3,782.31,2346.93
6858,2298,137,4,227.22,908.88
6859,2299,63,1,512.74,512.74
6860,2299,30,5,186.86,934.3
6861,2299,134,1,943.3,943.3
6862,2300,43,3,228.01,684.03
6863,2300,90,3,931.5,2794.5
6864,2300,37,5,134.49,672.45
6865,2301,83,2,945.59,1891.18
6866,2302,106,3,302.69,908.07
6867,2302,34,3,985.46,2956.38
6868,2302,86,1,364.22,364.22
6869,2302,123,5,722.07,3610.35
6870,2303,141,5,646.31,3231.55
6871,2303,115,5,55.74,278.7
6872,2303,102,1,808.44,808.44
6873,2303,47,1,250.56,250.56
6874,2304,34,2,985.46,1970.92
6875,2304,32,2,953.95,1907.9
6876,2305,124,1,898.23,898.23
6877,2306,84,5,836.24,4181.2
6878,2307,107,2,940.95,1881.9
6879,2307,148,2,246.15,492.3
6880,2307,139,4,472.71,1890.84
6881,2307,145,5,999.9,4999.5
6882,2308,41,5,522.39,2611.95
6883,2308,128,2,342.48,684.96
6884,2308,20,3,148.22,444.66
6885,2308,41,3,522.39,1567.17
6886,2309,93,4,919.26,3677.04
6887,2309,45,5,245.61,1228.05
6888,2309,29,4,724.86,2899.44
6889,2309,148,4,246.15,984.6
6890,2309,80,3,283.9,851.7
6891,2310,110,1,329.02,329.02
6892,2311,50,2,408.59,817.18
6893,2311,139,5,472.71,2363.55
6894,2312,2,4,565.62,2262.48
6895,2312,2,1,565.62,565.62
6896,2312,83,1,945.59,945.59
6897,2312,11,2,296.48,592.96
6898,2312,135,4,892.72,3570.88
6899,2313,87,1,782.31,782.31
6900,2313,39,1,219.67,219.67
6901,2313,38,2,272.4,544.8
6902,2314,22,4,227.12,908.48
6903,2315,77,3,557.68,1673.04
6904,2315,70,1,463.69,463.69
6905,2315,102,3,808.44,2425.32
6906,2316,128,5,342.48,1712.4
6907,2316,36,1,491.12,491.12
6908,2316,15,3,467.63,1402.89
6909,2316,104,4,320.77,1283.08
6910,2316,34,4,985.46,3941.84
6911,2317,5,1,163.91,163.91
6912,2317,92,2,48.33,96.66
6913,2317,104,5,320.77,1603.85
6914,2318,65,3,942.17,2826.51
6915,2318,44,1,76.72,76.72
6916,2318,59,4,721.21,2884.84
6917,2318,15,4,467.63,1870.52
6918,2319,88,3,930.57,2791.71
6919,2319,139,2,472.71,945.42
6920,2319,52,1,467.99,467.99
6921,2319,147,3,254.8,764.4
6922,2319,130,4,221.8,887.2
6923,2320,61,5,320.46,1602.3
6924,2320,56,4,486.53,1946.12
6925,2321,3,4,228.23,912.92
6926,2321,13,1,361.71,361.71
6927,2321,67,3,527.54,1582.62
6928,2321,115,5,55.74,278.7
6929,2321,40,2,318.59,637.18
6930,2322,103,4,436.97,1747.88
6931,2322,20,3,148.22,444.66
6932,2323,88,5,930.57,4652.85
6933,2323,26,5,971.36,4856.8
6934,2323,118,1,659.49,659.49
6935,2323,25,3,390.91,1172.73
6936,2323,12,1,458.87,458.87
6937,2324,111,4,795.79,3183.16
6938,2324,124,2,898.23,1796.46
6939,2324,8,5,133.57,667.85
6940,2324,34,3,985.46,2956.38
6941,2324,19,5,658.87,3294.35
6942,2325,12,1,458.87,458.87
6943,2325,144,2,836.55,1673.1
6944,2326,91,2,167.6,335.2
6945,2326,61,2,320.46,640.92
6946,2326,39,5,219.67,1098.35
6947,2326,116,1,420.29,420.29
6948,2326,69,5,674.96,3374.8
6949,2327,123,5,722.07,3610.35
6950,2327,88,5,930.57,4652.85
6951,2328,27,3,885.93,2657.79
6952,2328,138,3,342.76,1028.28
6953,2329,32,1,953.95,953.95
6954,2329,110,2,329.02,658.04
6955,2329,114,1,317.31,317.31
6956,2330,43,1,228.01,228.01
6957,2330,120,3,561.82,1685.46
6958,2330,118,3,659.49,1978.47
6959,2331,80,2,283.9,567.8
6960,2332,144,4,836.55,3346.2
6961,2332,61,5,320.46,1602.3
6962,2332,106,2,302.69,605.38
6963,2333,34,3,985.46,2956.38
6964,2333,21,5,749.53,3747.65
6965,2333,140,2,907.85,1815.7
6966,2333,18,2,75.52,151.04
6967,2334,148,4,246.15,984.6
6968,2334,116,2,420.29,840.58
6969,2334,112,4,93.94,375.76
6970,2335,44,3,76.72,230.16
6971,2335,77,2,557.68,1115.36
6972,2335,79,2,493.64,987.28
6973,2335,88,3,930.57,2791.71
6974,2336,119,5,430.88,2154.4
6975,2336,127,2,445.46,890.92
6976,2336,97,3,939.83,2819.49
6977,2336,122,1,324.11,324.11
6978,2336,87,4,782.31,3129.24
6979,2337,58,5,428.77,2143.85
6980,2337,12,2,458.87,917.74
6981,2337,147,1,254.8,254.8
6982,2338,70,5,463.69,2318.45
6983,2338,5,3,163.91,491.73
6984,2339,76,4,879.34,3517.36
6985,2339,149,4,948.27,3793.08
6986,2340,8,1,133.57,133.57
6987,2341,74,1,984.0,984.0
6988,2341,17,4,823.57,3294.28
6989,2341,91,4,167.6,670.4
6990,2341,59,4,721.21,2884.84
6991,2341,107,2,940.95,1881.9
6992,2342,43,4,228.01,912.04
6993,2342,98,2,962.9,1925.8
6994,2342,33,3,330.9,992.7
6995,2343,40,1,318.59,318.59
6996,2343,57,4,385.17,1540.68
6997,2343,60,1,67.89,67.89
6998,2344,22,3,227.12,681.36
6999,2344,16,1,687.76,687.76
7000,2344,86,2,364.22,728.44
7001,2344,120,2,561.82,1123.64
7002,2344,28,1,300.56,300.56
7003,2345,48,2,105.95,211.9
7004,2345,102,3,808.44,2425.32
7005,2345,17,3,823.57,2470.71
7006,2345,126,3,779.89,2339.67
7007,2346,147,1,254.8,254.8
7008,2346,3,1,228.23,228.23
7009,2346,134,3,943.3,2829.9
7010,2346,33,5,330.9,1654.5
7011,2347,56,3,486.53,1459.59
7012,2347,136,3,737.28,2211.84
7013,2348,79,2,493.64,987.28
7014,2348,41,5,522.39,2611.95
7015,2348,138,2,342.76,685.52
7016,2348,83,5,945.59,4727.95
7017,2349,107,4,940.95,3763.8
7018,2349,123,1,722.07,722.07
7019,2349,91,2,167.6,335.2
7020,2349,6,2,101.81,203.62
7021,2350,111,2,795.79,1591.58
7022,2350,78,4,720.43,2881.72
7023,2351,104,3,320.77,962.31
7024,2351,3,1,228.23,228.23
7025,2352,37,5,134.49,672.45
7026,2352,145,1,999.9,999.9
7027,2353,10,1,200.36,200.36
7028,2353,111,3,795.79,2387.37
7029,2353,117,4,699.38,2797.52
7030,2353,18,3,75.52,226.56
7031,2353,78,2,720.43,1440.86
7032,2354,129,4,159.31,637.24
7033,2354,64,3,77.27,231.81
7034,2354,82,3,708.6,2125.8
7035,2354,14,3,638.62,1915.86
7036,2355,64,1,77.27,77.27
7037,2355,103,5,436.97,2184.85
7038,2356,37,1,134.49,134.49
7039,2356,111,4,795.79,3183.16
7040,2356,94,3,33.42,100.26
7041,2356,147,2,254.8,509.6
7042,2357,51,3,540.91,1622.73
7043,2357,60,5,67.89,339.45
7044,2357,103,5,436.97,2184.85
7045,2357,5,3,163.91,491.73
7046,2357,82,2,708.6,1417.2
7047,2358,47,3,250.56,751.68
7048,2358,45,5,245.61,1228.05
7049,2358,121,5,803.39,4016.95
7050,2358,57,3,385.17,1155.51
7051,2358,117,2,699.38,1398.76
7052,2359,131,1,471.26,471.26
7053,2359,57,2,385.17,770.34
7054,2360,124,2,898.23,1796.46
7055,2361,88,2,930.57,1861.14
7056,2361,54,1,999.28,999.28
7057,2361,47,2,250.56,501.12
7058,2362,80,1,283.9,283.9
7059,2362,46,2,140.98,281.96
7060,2362,76,4,879.34,3517.36
7061,2362,65,1,942.17,942.17
7062,2363,138,3,342.76,1028.28
7063,2363,49,4,472.34,1889.36
7064,2363,41,1,522.39,522.39
7065,2363,62,2,920.18,1840.36
7066,2363,89,1,418.16,418.16
7067,2364,19,4,658.87,2635.48
7068,2364,13,2,361.71,723.42
7069,2364,64,2,77.27,154.54
7070,2365,25,1,390.91,390.91
7071,2365,125,1,754.25,754.25
7072,2365,94,3,33.42,100.26
7073,2366,137,4,227.22,908.88
7074,2366,14,5,638.62,3193.1
7075,2366,69,1,674.96,674.96
7076,2367,39,2,219.67,439.34
7077,2367,77,3,557.68,1673.04
7078,2367,101,3,53.93,161.79
7079,2368,21,5,749.53,3747.65
7080,2369,41,3,522.39,1567.17
7081,2369,96,1,645.06,645.06
7082,2369,34,3,985.46,2956.38
7083,2369,60,5,67.89,339.45
7084,2369,10,4,200.36,801.44
7085,2370,20,5,148.22,741.1
7086,2370,24,2,168.37,336.74
7087,2370,89,1,418.16,418.16
7088,2370,90,2,931.5,1863.0
7089,2370,80,5,283.9,1419.5
7090,2371,18,5,75.52,377.6
7091,2371,121,1,803.39,803.39
7092,2371,86,4,364.22,1456.88
7093,2372,92,4,48.33,193.32
7094,2372,32,4,953.95,3815.8
7095,2372,111,2,795.79,1591.58
7096,2373,132,2,772.09,1544.18
7097,2373,72,4,78.09,312.36
7098,2374,5,4,163.91,655.64
7099,2374,31,4,206.91,827.64
7100,2375,20,5,148.22,741.1
7101,2375,94,4,33.42,133.68
7102,2376,81,2,979.99,1959.98
7103,2376,3,1,228.23,228.23
7104,2377,112,1,93.94,93.94
7105,2377,81,1,979.99,979.99
7106,2377,75,2,671.17,1342.34
7107,2377,15,3,467.63,1402.89
7108,2378,144,4,836.55,3346.2
7109,2378,129,3,159.31,477.93
7110,2378,108,5,573.4,2867.0
7111,2378,115,4,55.74,222.96
7112,2378,20,3,148.22,444.66
7113,2379,56,4,486.53,1946.12
7114,2379,7,5,271.87,1359.35
7115,2380,10,1,200.36,200.36
7116,2381,21,3,749.53,2248.59
7117,2382,25,1,390.91,390.91
7118,2382,56,5,486.53,2432.65
7119,2382,39,4,219.67,878.68
7120,2382,132,5,772.09,3860.45
7121,2383,143,1,763.61,763.61
7122,2383,138,5,342.76,1713.8
7123,2383,54,1,999.28,999.28
7124,2383,72,4,78.09,312.36
7125,2383,30,4,186.86,747.44
7126,2384,143,5,763.61,3818.05
7127,2384,30,4,186.86,747.44
7128,2385,122,5,324.11,1620.55
7129,2385,91,1,167.6,167.6
7130,2385,136,3,737.28,2211.84
7131,2385,108,5,573.4,2867.0
7132,2385,12,3,458.87,1376.61
7133,2386,98,3,962.9,2888.7
7134,2387,143,5,763.61,3818.05
7135,2387,42,4,344.69,1378.76
7136,2387,123,2,722.07,1444.14
7137,2387,135,1,892.72,892.72
7138,2388,123,2,722.07,1444.14
7139,2389,41,1,522.39,522.39
7140,2389,142,1,267.54,267.54
7141,2389,75,4,671.17,2684.68
7142,2389,40,2,318.59,637.18
7143,2390,54,3,999.28,2997.84
7144,2390,108,3,573.4,1720.2
7145,2390,5,4,163.91,655.64
7146,2390,133,2,881.84,1763.68
7147,2391,137,2,227.22,454.44
7148,2392,103,5,436.97,2184.85
7149,2393,134,5,943.3,4716.5
7150,2393,150,5,375.2,1876.0
7151,2393,96,1,645.06,645.06
7152,2393,66,3,49.33,147.99
7153,2394,141,2,646.31,1292.62
7154,2394,106,4,302.69,1210.76
7155,2394,21,3,749.53,2248.59
7156,2395,124,3,898.23,2694.69
7157,2395,145,1,999.9,999.9
7158,2395,112,4,93.94,375.76
7159,2395,135,5,892.72,4463.6
7160,2396,116,3,420.29,1260.87
7161,2396,18,5,75.52,377.6
7162,2396,87,4,782.31,3129.24
7163,2396,26,1,971.36,971.36
7164,2397,78,3,720.43,2161.29
7165,2397,111,1,795.79,795.79
7166,2397,90,5,931.5,4657.5
7167,2397,94,4,33.42,133.68
7168,2398,78,2,720.43,1440.86
7169,2398,23,5,758.21,3791.05
7170,2399,113,2,102.44,204.88
7171,2400,38,1,272.4,272.4
7172,2400,9,2,300.24,600.48
7173,2400,90,5,931.5,4657.5
7174,2400,89,4,418.16,1672.64
7175,2400,85,2,136.16,272.32
7176,2401,121,4,803.39,3213.56
7177,2401,124,2,898.23,1796.46
7178,2402,52,1,467.99,467.99
7179,2403,127,5,445.46,2227.3
7180,2403,124,1,898.23,898.23
7181,2403,42,4,344.69,1378.76
7182,2403,28,3,300.56,901.68
7183,2404,141,4,646.31,2585.24
7184,2404,40,1,318.59,318.59
7185,2404,27,2,885.93,1771.86
7186,2405,15,2,467.63,935.26
7187,2405,96,3,645.06,1935.18
7188,2405,87,3,782.31,2346.93
7189,2406,15,3,467.63,1402.89
7190,2407,9,5,300.24,1501.2
7191,2407,10,5,200.36,1001.8
7192,2407,141,2,646.31,1292.62
7193,2408,127,4,445.46,1781.84
7194,2408,118,2,659.49,1318.98
7195,2408,134,5,943.3,4716.5
7196,2408,123,2,722.07,1444.14
7197,2408,80,4,283.9,1135.6
7198,2409,101,2,53.93,107.86
7199,2410,52,3,467.99,1403.97
7200,2411,135,2,892.72,1785.44
7201,2411,16,1,687.76,687.76
7202,2412,149,1,948.27,948.27
7203,2413,58,3,428.77,1286.31
7204,2413,41,5,522.39,2611.95
7205,2413,79,5,493.64,2468.2
7206,2414,5,4,163.91,655.64
7207,2414,72,1,78.09,78.09
7208,2415,146,5,957.7,4788.5
7209,2415,106,3,302.69,908.07
7210,2415,70,4,463.69,1854.76
7211,2415,100,2,124.48,248.96
7212,2416,128,2,342.48,684.96
7213,2416,92,1,48.33,48.33
7214,2416,134,5,943.3,4716.5
7215,2416,97,2,939.83,1879.66
7216,2416,38,3,272.4,817.2
7217,2417,116,3,420.29,1260.87
7218,2417,104,1,320.77,320.77
7219,2418,43,2,228.01,456.02
7220,2419,10,2,200.36,400.72
7221,2419,58,3,428.77,1286.31
7222,2420,96,4,645.06,2580.24
7223,2421,116,1,420.29,420.29
7224,2421,48,3,105.95,317.85
7225,2421,21,3,749.53,2248.59
7226,2421,133,5,881.84,4409.2
7227,2422,68,1,719.02,719.02
7228,2423,43,5,228.01,1140.05
7229,2423,4,3,807.75,2423.25
7230,2423,18,4,75.52,302.08
7231,2423,104,4,320.77,1283.08
7232,2423,12,5,458.87,2294.35
7233,2424,47,2,250.56,501.12
7234,2425,33,4,330.9,1323.6
7235,2425,135,5,892.72,4463.6
7236,2425,76,3,879.34,2638.02
7237,2425,125,5,754.25,3771.25
7238,2425,9,5,300.24,1501.2
7239,2426,98,2,962.9,1925.8
7240,2426,107,1,940.95,940.95
7241,2426,84,2,836.24,1672.48
7242,2426,122,4,324.11,1296.44
7243,2426,83,5,945.59,4727.95
7244,2427,78,3,720.43,2161.29
7245,2427,40,1,318.59,318.59
7246,2427,38,2,272.4,544.8
7247,2428,143,2,763.61,1527.22
7248,2428,65,5,942.17,4710.85
7249,2428,140,4,907.85,3631.4
7250,2429,19,2,658.87,1317.74
7251,2429,119,2,430.88,861.76
7252,2430,20,3,148.22,444.66
7253,2430,94,1,33.42,33.42
7254,2430,58,1,428.77,428.77
7255,2430,29,5,724.86,3624.3
7256,2431,40,4,318.59,1274.36
7257,2432,32,3,953.95,2861.85
7258,2432,32,5,953.95,4769.75
7259,2432,64,5,77.27,386.35
7260,2432,105,1,316.18,316.18
7261,2433,22,1,227.12,227.12
7262,2433,68,4,719.02,2876.08
7263,2433,24,5,168.37,841.85
7264,2433,146,1,957.7,957.7
7265,2434,149,5,948.27,4741.35
7266,2435,81,4,979.99,3919.96
7267,2435,37,3,134.49,403.47
7268,2436,105,5,316.18,1580.9
7269,2436,142,2,267.54,535.08
7270,2436,75,1,671.17,671.17
7271,2436,12,2,458.87,917.74
7272,2437,21,3,749.53,2248.59
7273,2437,24,2,168.37,336.74
7274,2437,18,5,75.52,377.6
7275,2438,29,5,724.86,3624.3
7276,2439,80,1,283.9,283.9
7277,2440,22,2,227.12,454.24
7278,2440,41,3,522.39,1567.17
7279,2440,30,4,186.86,747.44
7280,2441,1,3,102.75,308.25
7281,2441,80,4,283.9,1135.6
7282,2441,10,5,200.36,1001.8
7283,2441,93,4,919.26,3677.04
7284,2441,1,5,102.75,513.75
7285,2442,13,4,361.71,1446.84
7286,2442,117,1,699.38,699.38
7287,2442,76,5,879.34,4396.7
7288,2443,135,2,892.72,1785.44
7289,2443,18,1,75.52,75.52
7290,2443,51,1,540.91,540.91
7291,2443,68,3,719.02,2157.06
7292,2444,70,3,463.69,1391.07
7293,2444,122,2,324.11,648.22
7294,2444,40,4,318.59,1274.36
7295,2444,84,4,836.24,3344.96
7296,2445,69,1,674.96,674.96
7297,2445,117,3,699.38,2098.14
7298,2445,7,2,271.87,543.74
7299,2445,55,4,756.02,3024.08
7300,2445,68,3,719.02,2157.06
7301,2446,149,5,948.27,4741.35
7302,2446,135,4,892.72,3570.88
7303,2446,1,5,102.75,513.75
7304,2446,59,2,721.21,1442.42
7305,2446,28,2,300.56,601.12
7306,2447,74,1,984.0,984.0
7307,2447,48,4,105.95,423.8
7308,2447,77,1,557.68,557.68
7309,2447,2,4,565.62,2262.48
7310,2448,58,2,428.77,857.54
7311,2449,116,3,420.29,1260.87
7312,2449,60,1,67.89,67.89
7313,2449,143,1,763.61,763.61
7314,2449,90,4,931.5,3726.0
7315,2450,62,1,920.18,920.18
7316,2450,10,1,200.36,200.36
7317,2450,7,5,271.87,1359.35
7318,2450,104,3,320.77,962.31
7319,2451,105,1,316.18,316.18
7320,2451,43,3,228.01,684.03
7321,2451,58,4,428.77,1715.08
7322,2452,100,3,124.48,373.44
7323,2453,16,3,687.76,2063.28
7324,2454,75,5,671.17,3355.85
7325,2454,103,4,436.97,1747.88
7326,2454,77,5,557.68,2788.4
7327,2454,97,5,939.83,4699.15
7328,2455,70,5,463.69,2318.45
7329,2455,65,5,942.17,4710.85
7330,2455,18,4,75.52,302.08
7331,2455,4,2,807.75,1615.5
7332,2455,104,1,320.77,320.77
7333,2456,14,4,638.62,2554.48
7334,2457,2,1,565.62,565.62
7335,2457,114,4,317.31,1269.24
7336,2457,57,4,385.17,1540.68
7337,2457,81,5,979.99,4899.95
7338,2458,51,2,540.91,1081.82
7339,2458,10,4,200.36,801.44
7340,2458,136,1,737.28,737.28
7341,2459,19,4,658.87,2635.48
7342,2460,147,4,254.8,1019.2
7343,2461,10,3,200.36,601.08
7344,2462,7,2,271.87,543.74
7345,2462,24,3,168.37,505.11
7346,2462,74,3,984.0,2952.0
7347,2462,23,3,758.21,2274.63
7348,2462,86,5,364.22,1821.1
7349,2463,115,3,55.74,167.22
7350,2463,59,2,721.21,1442.42
7351,2463,60,5,67.89,339.45
7352,2463,78,5,720.43,3602.15
7353,2464,88,3,930.57,2791.71
7354,2464,42,2,344.69,689.38
7355,2464,146,1,957.7,957.7
7356,2464,123,1,722.07,722.07
7357,2465,60,3,67.89,203.67
7358,2465,63,1,512.74,512.74
7359,2466,80,5,283.9,1419.5
7360,2467,150,2,375.2,750.4
7361,2467,99,4,440.21,1760.84
7362,2467,90,2,931.5,1863.0
7363,2467,99,1,440.21,440.21
7364,2467,123,4,722.07,2888.28
7365,2468,27,4,885.93,3543.72
7366,2468,56,5,486.53,2432.65
7367,2469,110,2,329.02,658.04
7368,2469,70,5,463.69,2318.45
7369,2469,127,2,445.46,890.92
7370,2470,144,3,836.55,2509.65
7371,2470,135,4,892.72,3570.88
7372,2471,63,5,512.74,2563.7
7373,2471,40,4,318.59,1274.36
7374,2471,100,5,124.48,622.4
7375,2472,24,3,168.37,505.11
7376,2472,21,2,749.53,1499.06
7377,2472,71,5,221.01,1105.05
7378,2472,52,1,467.99,467.99
7379,2473,100,4,124.48,497.92
7380,2473,9,4,300.24,1200.96
7381,2473,2,3,565.62,1696.86
7382,2473,94,5,33.42,167.1
7383,2474,123,2,722.07,1444.14
7384,2475,119,5,430.88,2154.4
7385,2475,33,1,330.9,330.9
7386,2475,32,4,953.95,3815.8
7387,2476,87,1,782.31,782.31
7388,2476,101,5,53.93,269.65
7389,2477,49,3,472.34,1417.02
7390,2477,68,4,719.02,2876.08
7391,2477,78,4,720.43,2881.72
7392,2477,54,5,999.28,4996.4
7393,2477,137,5,227.22,1136.1
7394,2478,4,1,807.75,807.75
7395,2478,76,3,879.34,2638.02
7396,2478,93,4,919.26,3677.04
7397,2478,2,2,565.62,1131.24
7398,2479,61,3,320.46,961.38
7399,2479,34,4,985.46,3941.84
7400,2479,26,5,971.36,4856.8
7401,2479,102,4,808.44,3233.76
7402,2479,150,2,375.2,750.4
7403,2480,83,2,945.59,1891.18
7404,2480,15,3,467.63,1402.89
7405,2480,7,5,271.87,1359.35
7406,2481,100,1,124.48,124.48
7407,2481,2,1,565.62,565.62
7408,2482,29,1,724.86,724.86
7409,2483,84,4,836.24,3344.96
7410,2484,107,1,940.95,940.95
7411,2485,118,2,659.49,1318.98
7412,2485,144,3,836.55,2509.65
7413,2485,65,5,942.17,4710.85
7414,2485,132,1,772.09,772.09
7415,2485,36,1,491.12,491.12
7416,2486,1,1,102.75,102.75
7417,2486,143,5,763.61,3818.05
7418,2487,50,5,408.59,2042.95
7419,2487,78,4,720.43,2881.72
7420,2488,14,5,638.62,3193.1
7421,2488,104,4,320.77,1283.08
7422,2488,33,2,330.9,661.8
7423,2488,56,1,486.53,486.53
7424,2488,16,3,687.76,2063.28
7425,2489,136,1,737.28,737.28
7426,2489,127,4,445.46,1781.84
7427,2489,63,4,512.74,2050.96
7428,2490,82,4,708.6,2834.4
7429,2490,18,5,75.52,377.6
7430,2490,36,2,491.12,982.24
7431,2491,136,5,737.28,3686.4
7432,2492,36,1,491.12,491.12
7433,2492,106,2,302.69,605.38
7434,2493,135,4,892.72,3570.88
7435,2494,32,4,953.95,3815.8
7436,2494,99,1,440.21,440.21
7437,2494,58,1,428.77,428.77
7438,2495,49,4,472.34,1889.36
7439,2495,68,1,719.02,719.02
7440,2496,62,4,920.18,3680.72
7441,2496,130,2,221.8,443.6
7442,2496,82,5,708.6,3543.0
7443,2496,17,4,823.57,3294.28
7444,2497,112,3,93.94,281.82
7445,2497,4,2,807.75,1615.5
7446,2497,38,2,272.4,544.8
7447,2497,148,1,246.15,246.15
7448,2498,59,2,721.21,1442.42
7449,2498,88,2,930.57,1861.14
7450,2498,137,2,227.22,454.44
7451,2498,103,4,436.97,1747.88
7452,2498,27,2,885.93,1771.86
7453,2499,62,4,920.18,3680.72
7454,2499,150,3,375.2,1125.6
7455,2499,146,3,957.7,2873.1
7456,2499,43,2,228.01,456.02
7457,2500,48,5,105.95,529.75
7458,2500,107,3,940.95,2822.85
7459,2500,67,3,527.54,1582.62
7460,2501,72,2,78.09,156.18
7461,2501,110,5,329.02,1645.1
7462,2501,112,5,93.94,469.7
7463,2501,29,1,724.86,724.86
7464,2501,20,3,148.22,444.66
7465,2502,57,1,385.17,385.17
7466,2502,110,3,329.02,987.06
7467,2503,134,1,943.3,943.3
7468,2504,144,4,836.55,3346.2
7469,2504,123,1,722.07,722.07
7470,2504,86,3,364.22,1092.66
7471,2505,15,4,467.63,1870.52
7472,2505,43,4,228.01,912.04
7473,2505,136,4,737.28,2949.12
7474,2506,14,2,638.62,1277.24
7475,2506,92,5,48.33,241.65
7476,2506,26,2,971.36,1942.72
7477,2506,5,3,163.91,491.73
7478,2506,100,2,124.48,248.96
7479,2507,44,1,76.72,76.72
7480,2507,106,2,302.69,605.38
7481,2507,102,4,808.44,3233.76
7482,2507,6,2,101.81,203.62
7483,2508,49,3,472.34,1417.02
7484,2508,131,3,471.26,1413.78
7485,2509,138,1,342.76,342.76
7486,2510,82,3,708.6,2125.8
7487,2510,146,4,957.7,3830.8
7488,2511,59,4,721.21,2884.84
7489,2511,147,2,254.8,509.6
7490,2511,92,4,48.33,193.32
7491,2511,149,3,948.27,2844.81
7492,2512,18,5,75.52,377.6
7493,2512,38,3,272.4,817.2
7494,2512,116,3,420.29,1260.87
7495,2513,19,1,658.87,658.87
7496,2514,56,4,486.53,1946.12
7497,2514,117,1,699.38,699.38
7498,2514,56,5,486.53,2432.65
7499,2514,109,2,294.03,588.06
7500,2515,101,4,53.93,215.72
7501,2515,111,1,795.79,795.79
7502,2515,27,2,885.93,1771.86
7503,2516,143,3,763.61,2290.83
7504,2516,42,2,344.69,689.38
7505,2516,54,1,999.28,999.28
7506,2517,140,1,907.85,907.85
7507,2518,102,2,808.44,1616.88
7508,2518,9,5,300.24,1501.2
7509,2518,38,5,272.4,1362.0
7510,2519,65,5,942.17,4710.85
7511,2519,36,5,491.12,2455.6
7512,2520,58,2,428.77,857.54
7513,2520,29,1,724.86,724.86
7514,2520,121,5,803.39,4016.95
7515,2520,135,2,892.72,1785.44
7516,2521,44,4,76.72,306.88
7517,2522,110,3,329.02,987.06
7518,2522,75,5,671.17,3355.85
7519,2523,39,2,219.67,439.34
7520,2523,1,4,102.75,411.0
7521,2523,35,1,248.45,248.45
7522,2524,115,1,55.74,55.74
7523,2525,76,2,879.34,1758.68
7524,2525,140,4,907.85,3631.4
7525,2525,65,1,942.17,942.17
7526,2525,112,2,93.94,187.88
7527,2525,126,5,779.89,3899.45
